id,species1,species2,species3
sample_878,0.947502983088196,0.000422827500647013,0.0520741894111569
sample_879,0.00060822211556307,0.999391759523184,0.0000000183612529695278
sample_880,0.0614135399618023,0.938582131839918,0.00000432819828023715
sample_881,0.00537427405525304,0.994625584044601,0.000000141900145472581
sample_882,0.000114124635080571,0.0000000242360454329523,0.999885851128874
sample_883,0.996590756445632,0.000565621759338911,0.00284362179502916
sample_884,0.0937969084617911,0.906201523990388,0.00000156754782087775
sample_885,0.00223315274045201,0.997766793712842,0.0000000535467061576724
sample_886,0.00569976425350752,0.000000398235899059264,0.994299837510593
sample_887,0.998620522672221,0.000848002443452047,0.000531474884327031
sample_888,0.692907164655055,0.30707110770311,0.0000217276418349513
sample_889,0.997617329632037,0.000860916623196233,0.00152175374476655
sample_890,0.992658406667172,0.00725446829241755,0.0000871250404105616
sample_891,0.998470927053168,0.00115540674490476,0.000373666201927602
sample_892,0.00134654272141032,0.000000204784884570809,0.998653252493705
sample_893,0.417626834593966,0.0000372546851075229,0.582335910720927
sample_894,0.0005649841421635,0.0000000765508788257974,0.999434939306958
sample_895,0.998575081964798,0.0007273947780808,0.000697523257120689
sample_896,0.97316653393266,0.0267880297302628,0.0000454363370768637
sample_897,0.0033378047426043,0.00000095363564009362,0.996661241621756
sample_898,0.998525626767975,0.00104820782250188,0.000426165409522949
sample_899,0.863342574145725,0.136634137930028,0.0000232879242464775
sample_900,0.000413117310262379,0.0000000582336438789135,0.999586824456094
sample_901,0.00106466914687043,0.998935305816527,0.0000000250366019003978
sample_902,0.000552046803714542,0.000000065576939842619,0.999447887619346
sample_903,0.0014625890564163,0.998537380932779,0.000000030010804944132
sample_904,0.0476026458927383,0.952396343257626,0.00000101084963560392
sample_905,0.000422014819984454,0.00000014435173425507,0.999577840828281
sample_906,0.0839049359921593,0.91609266703418,0.00000239697366108829
sample_907,0.627153309579869,0.372786707381213,0.0000599830389177258
sample_908,0.925984328860628,0.0739856370434231,0.0000300340959489391
sample_909,0.00106758630851921,0.0000000939460549967225,0.998932319745426
sample_910,0.987542333964982,0.0121302536734328,0.000327412361585137
sample_911,0.000285954010575845,0.0000000369254382854072,0.999714009063986
sample_912,0.00564435949268956,0.000000447219119543759,0.994355193288191
sample_913,0.000208033205909612,0.999791958810789,0.00000000798330105140542
sample_914,0.0229829216377758,0.00000187609405892652,0.977015202268165
sample_915,0.000254629642326306,0.0000000299852804753819,0.999745340372393
sample_916,0.970352365954784,0.00026669148917239,0.0293809425560439
sample_917,0.990000559668474,0.000157106927334149,0.00984233340419158
sample_918,0.867743529127245,0.132203008221666,0.0000534626510884045
sample_919,0.000175526404314791,0.999824464142773,0.00000000945291223276651
sample_920,0.840398224343783,0.159493162849947,0.000108612806270723
sample_921,0.251901411366748,0.748094038557619,0.00000455007563309511
sample_922,0.956305348379698,0.0436545779824661,0.0000400736378363342
sample_923,0.996077268461272,0.00225973250350417,0.00166299903522431
sample_924,0.00124630024760522,0.99875366567701,0.0000000340753846984984
sample_925,0.99215022884153,0.00494890998247631,0.00290086117599407
sample_926,0.000936880807639215,0.999063092115127,0.0000000270772336603392
sample_927,0.996477527049617,0.000265722274801795,0.00325675067558134
sample_928,0.0044922551157536,0.000000348425270572738,0.995507396458976
sample_929,0.997884301192361,0.00188989043883472,0.000225808368804169
sample_930,0.0148366248740842,0.00000118201886985149,0.985162193107046
sample_931,0.458102218853718,0.000104818779123207,0.541792962367159
sample_932,0.000553624254080459,0.999446357745377,0.0000000180005421866455
sample_933,0.00590125849289373,0.99409840836165,0.000000333145455955768
sample_934,0.0492449811318772,0.950753124775479,0.00000189409264427761
sample_935,0.00022968992368746,0.0000000377241082755292,0.999770272352204
sample_936,0.807835230781075,0.191959102069553,0.00020566714937144
sample_937,0.000591490540099756,0.0000000822203612089084,0.999408427239539
sample_938,0.000575446736799709,0.999424533735607,0.0000000195275928529285
sample_939,0.00213500302397823,0.997864940850534,0.0000000561254876944553
sample_940,0.995965432519555,0.00120288946839138,0.00283167801205407
sample_941,0.684477569979684,0.0000475348254628458,0.315474895194853
sample_942,0.0000852251532757636,0.0000000219925602967923,0.999914752854164
sample_943,0.000200584972736734,0.999799406730225,0.00000000829703791543626
sample_944,0.0108444988965144,0.00000110624547542537,0.98915439485801
sample_945,0.910373370530171,0.0001175705785255,0.0895090588913037
sample_946,0.110448624043634,0.889545395216075,0.00000598074029109325
sample_947,0.00239985381960722,0.000000663053376685611,0.997599483127016
sample_948,0.0115231926727891,0.988476611254088,0.000000196073122431639
sample_949,0.0191694238183671,0.980830165944855,0.000000410236778249499
sample_950,0.448723084755049,0.551266670689459,0.0000102445554915849
sample_951,0.00768949170949291,0.992310148429583,0.000000359860924144215
sample_952,0.00405172404116254,0.000000317643722390428,0.995947958315115
sample_953,0.000588879282093163,0.0000000568529290950611,0.999411063864978
sample_954,0.00281010756008571,0.997189826249363,0.0000000661905514337064
sample_955,0.997919150909656,0.0015910587010231,0.0004897903893211
sample_956,0.00441339922745741,0.000000424466037175823,0.995586176306506
sample_957,0.00128926784213846,0.998710676304437,0.0000000558534247927056
sample_958,0.000263129981326166,0.999736860943218,0.00000000907545617098373
sample_959,0.000104626195880227,0.0000000174688389599829,0.999895356335281
sample_960,0.00155357013032005,0.000000214986026317559,0.998446214883654
sample_961,0.00761486381960954,0.00000203502337329097,0.992383101157017
sample_962,0.146040996095531,0.0000645555743556449,0.853894448330113
sample_963,0.126801114825463,0.87319678554143,0.00000209963310701931
sample_964,0.997697834001249,0.00039776346568455,0.00190440253306635
sample_965,0.747394472129277,0.252588532308655,0.0000169955620679955
sample_966,0.925796488937757,0.00100950531751004,0.0731940057447332
sample_967,0.998709208159476,0.000780504718892683,0.000510287121631096
sample_968,0.0025931752819705,0.000000201650557602763,0.997406623067472
sample_969,0.00914235247552434,0.000000611879477375701,0.990857035644998
sample_970,0.979941827559886,0.000323755581206341,0.0197344168589078
sample_971,0.00762332448830628,0.000000537565357826748,0.992376137946336
sample_972,0.998119613769626,0.00164407022981611,0.000236316000558014
sample_973,0.0453742692559429,0.954625017513237,0.000000713230819806585
sample_974,0.00128874666396201,0.998711214357794,0.0000000389782443196072
sample_975,0.975388793223867,0.0238934197868769,0.000717786989256553
sample_976,0.998572975047778,0.000715179102286343,0.000711845849936116
sample_977,0.996939645117711,0.000284608965638273,0.00277574591665025
sample_978,0.00263279567659744,0.997367143042262,0.0000000612811409543471
sample_979,0.000284179679600382,0.000000043631953796171,0.999715776688446
sample_980,0.00169652199015591,0.000000135618758178957,0.998303342391086
sample_981,0.00133301911932445,0.998666940014968,0.0000000408657072494771
sample_982,0.000592595264112355,0.999407379782107,0.0000000249537802989271
sample_983,0.998495231421013,0.000891320514395729,0.000613448064591114
sample_984,0.00843725422045653,0.991562309137885,0.000000436641658712998
sample_985,0.00311663662513338,0.0000009263179960191,0.996882437056871
sample_986,0.992491443328878,0.000202885487723627,0.0073056711833981
sample_987,0.000182382911345579,0.999817607831172,0.00000000925748235595177
sample_988,0.000212579835889339,0.999787412168937,0.00000000799517374629123
sample_989,0.000236495525273755,0.999763493745282,0.0000000107294444840337
sample_990,0.0494607835619267,0.950538339403875,0.000000877034197904857
sample_991,0.000132226002473303,0.0000000193977753711278,0.999867754599751
sample_992,0.00481892315624569,0.000000344256112671283,0.995180732587642
sample_993,0.00163031878618586,0.998369597244521,0.0000000839692931946171
sample_994,0.996623579440202,0.00287798806231003,0.000498432497488529
sample_995,0.995640637967098,0.00405980604067038,0.000299555992231505
sample_996,0.000231577517852391,0.999768413441665,0.00000000904048265825238
sample_997,0.0165122409094942,0.00000421038258029695,0.983483548707925
sample_998,0.000590683709830039,0.999409300264067,0.0000000160261032804461
sample_999,0.276689621163611,0.0000348953979150683,0.723275483438474
sample_1000,0.941468239677726,0.058460511673413,0.0000712486488612067
sample_1001,0.197818442526019,0.802178275485413,0.00000328198856776989
sample_1002,0.000212551726929815,0.0000000325941445569612,0.999787415678926
sample_1003,0.177136498762364,0.0000167864005612955,0.822846714837075
sample_1004,0.997860396854001,0.000455860006839048,0.00168374313915956
sample_1005,0.992054966300539,0.00786849950928357,0.0000765341901778891
sample_1006,0.000370543375891288,0.999629444064582,0.0000000125595265303906
sample_1007,0.420213365431605,0.579773412487879,0.0000132220805163222
sample_1008,0.000196814005801157,0.999803175779907,0.000000010214292063375
sample_1009,0.00154332544853912,0.998456632396048,0.0000000421554129641241
sample_1010,0.0127853088418855,0.987214483772707,0.000000207385407504661
sample_1011,0.0000971607323475394,0.0000000294961960976335,0.999902809771456
sample_1012,0.00152422819855707,0.000000124716439288542,0.998475647085004
sample_1013,0.000911163039465018,0.999088815016864,0.0000000219436712789449
sample_1014,0.00175773003195012,0.000000155584265843179,0.998242114383784
sample_1015,0.0699142583804176,0.930084288864042,0.00000145275554027317
sample_1016,0.993514691047325,0.00242171903555214,0.00406358991712248
sample_1017,0.992368882200232,0.00739677993337995,0.000234337866387569
sample_1018,0.00010113456748888,0.0000000169992088161386,0.999898848433302
sample_1019,0.0228555124655034,0.977144096048873,0.000000391485623195415
sample_1020,0.000422743593978354,0.99957724469406,0.0000000117119619929153
sample_1021,0.85015755350023,0.149740223065303,0.000102223434467396
sample_1022,0.997991126288255,0.00139479306032151,0.00061408065142361
sample_1023,0.945132329676503,0.054828512546002,0.0000391577774951987
sample_1024,0.249159399818343,0.750827143507791,0.0000134566738664699
sample_1025,0.28348649756933,0.0000176633521084125,0.716495839078561
sample_1026,0.198525070845748,0.801452240075054,0.0000226890791972841
sample_1027,0.000115610179588854,0.0000000179260753167525,0.999884371894336
sample_1028,0.000118289697075112,0.0000000326291861687903,0.999881677673739
sample_1029,0.992808220170742,0.000215871065426418,0.00697590876383199
sample_1030,0.987083527931849,0.000281361911516175,0.012635110156635
sample_1031,0.000206062666000437,0.999793926279757,0.0000000110542424585449
sample_1032,0.997325003205204,0.00244769469317251,0.00022730210162395
sample_1033,0.964115545457532,0.0358465337140865,0.000037920828381046
sample_1034,0.0594208066229835,0.00000370676364001169,0.940575486613377
sample_1035,0.000455460240791137,0.99954452279233,0.0000000169668791369457
sample_1036,0.000160862335344165,0.0000000253807506651118,0.999839112283905
sample_1037,0.143898397045161,0.00000869579091678948,0.856092907163922
sample_1038,0.00021296679743968,0.999787020217626,0.0000000129849338777839
sample_1039,0.00204989953470626,0.997950061341995,0.0000000391232986461927
sample_1040,0.959569687848015,0.0403385272449859,0.0000917849069985037
sample_1041,0.696941901770187,0.303043335065227,0.0000147631645856744
sample_1042,0.89540642672037,0.000334339344137574,0.104259233935493
sample_1043,0.000230493242692722,0.999769497785837,0.00000000897147034520483
sample_1044,0.0421927792742729,0.95780538051845,0.00000184020727711677
sample_1045,0.000265333665739442,0.999734657092746,0.00000000924151433754149
sample_1046,0.998688160195028,0.000666974653417593,0.00064486515155449
sample_1047,0.00223581908959861,0.000000345776401591256,0.997763835134
sample_1048,0.00637967119637472,0.000000557014637744483,0.993619771788988
sample_1049,0.998698125154815,0.000769402308899498,0.000532472536285178
sample_1050,0.000208764611278358,0.999791222813424,0.000000012575297635324
sample_1051,0.0000883520120150799,0.0000000213115648778639,0.99991162667642
sample_1052,0.02502110879619,0.00000226850923179411,0.974976622694578
sample_1053,0.000444778314780106,0.999555207783867,0.000000013901352805581
sample_1054,0.995878181161741,0.000217235348079497,0.00390458349017978
sample_1055,0.977337358889945,0.0223060909753013,0.000356550134753582
sample_1056,0.00224085763268806,0.000000229700461040738,0.997758912666851
sample_1057,0.00419692506311156,0.000000301902462691385,0.995802773034426
sample_1058,0.855238228444484,0.144711894741484,0.0000498768140311951
sample_1059,0.998541018878709,0.0011238602531139,0.000335120868176979
sample_1060,0.299709362502612,0.700283405338399,0.0000072321589885348
sample_1061,0.996439288180739,0.0034062355051692,0.000154476314091865
sample_1062,0.988862809532157,0.011062983591431,0.0000742068764118009
sample_1063,0.753252739456289,0.246715575387188,0.0000316851565232363
sample_1064,0.997950375998676,0.00133703517475538,0.000712588826568889
sample_1065,0.998052101864368,0.000360704227214141,0.00158719390841744
sample_1066,0.0251487206182125,0.00000172170835403527,0.974849557673434
sample_1067,0.0320464491296975,0.967952967433469,0.000000583436833313261
sample_1068,0.988614961295285,0.00883639600911749,0.00254864269559735
sample_1069,0.00343210465974006,0.996567748421924,0.000000146918336197433
sample_1070,0.00431340752960473,0.000000308757596105049,0.995686283712799
sample_1071,0.0975054379161062,0.0000066037069153718,0.902487958376978
sample_1072,0.99136856043188,0.00018126684076961,0.00845017272735042
sample_1073,0.217586335702952,0.0000134891359619233,0.782400175161086
sample_1074,0.647207190258122,0.0000453947031545929,0.352747415038724
sample_1075,0.486957936459334,0.513020738369887,0.0000213251707783413
sample_1076,0.00143189095165505,0.998568078809467,0.000000030238878469113
sample_1077,0.760454215861083,0.0000596941799722722,0.239486089958945
sample_1078,0.000303635354447673,0.000000036881767697199,0.999696327763785
sample_1079,0.013760402308745,0.00000090145294143151,0.986238696238314
sample_1080,0.0482338954670541,0.00000631933754946216,0.951759785195397
sample_1081,0.000162150434961737,0.0000000244537323531305,0.999837825111306
sample_1082,0.000287741648804029,0.99971224729554,0.0000000110556560848848
sample_1083,0.988063865186668,0.0114659931508558,0.000470141662476121
sample_1084,0.000486318920922713,0.0000000611161623780565,0.999513619962915
sample_1085,0.00165591368566565,0.998344043562648,0.0000000427516859891836
sample_1086,0.0100288711216692,0.989970687504113,0.000000441374217808503
sample_1087,0.000293274442387693,0.0000000718157148366854,0.999706653741898
sample_1088,0.997496380268018,0.00227159790265429,0.000232021829327368
sample_1089,0.797118208012487,0.202820126468957,0.0000616655185555947
sample_1090,0.983476383745637,0.000156881831244602,0.0163667344231185
sample_1091,0.00279421846089694,0.000000226241672188405,0.997205555297431
sample_1092,0.278577306080658,0.721417957258982,0.00000473666035918944
sample_1093,0.00157359342609726,0.998426373362028,0.0000000332118744919788
sample_1094,0.974348998161508,0.0255497138567233,0.000101287981768665
sample_1095,0.000319083967732086,0.999680897401105,0.0000000186311628179862
sample_1096,0.0732730025723161,0.926725794570509,0.00000120285717472062
sample_1097,0.000623873250307449,0.00000012076340485259,0.999376005986288
sample_1098,0.0025538135272219,0.997446133975673,0.0000000524971054248926
sample_1099,0.977479600425207,0.000132043608160392,0.0223883559666325
sample_1100,0.000895028563863109,0.999104949841102,0.0000000215950348279169
sample_1101,0.0000910593901603863,0.0000000177244368405229,0.999908922885403
sample_1102,0.00172471073018107,0.000000139223135983748,0.998275150046683
sample_1103,0.00623938683790959,0.000000913414164411684,0.993759699747926
sample_1104,0.000415925987315768,0.99958406115168,0.0000000128610044884077
sample_1105,0.000183267266180053,0.999816723357323,0.00000000937649663469131
sample_1106,0.17253320056981,0.827447903580866,0.0000188958493231406
sample_1107,0.99098492125561,0.00155364382368894,0.00746143492070086
sample_1108,0.998611211718569,0.000819044361960291,0.000569743919470984
sample_1109,0.00111398823159488,0.000000410294418439227,0.998885601473987
sample_1110,0.000353043476800183,0.999646944114942,0.0000000124082576417628
sample_1111,0.789554480354393,0.21042477644332,0.0000207432022866685
sample_1112,0.998535644387274,0.00113099799298198,0.000333357619744029
sample_1113,0.000613389760601157,0.999386595345101,0.0000000148942980585524
sample_1114,0.934716838512679,0.0000964475947799016,0.0651867138925415
sample_1115,0.187781303717599,0.0000134606110727034,0.812205235671329
sample_1116,0.988949180084345,0.000149598596493771,0.0109012213191608
sample_1117,0.000439853688534094,0.0000000448450906526079,0.999560101466375
sample_1118,0.000112650906512433,0.0000000276565634861936,0.999887321436924
sample_1119,0.000494153448856822,0.999505833925299,0.0000000126258447782538
sample_1120,0.98305524998828,0.0168748605136395,0.0000698894980799935
sample_1121,0.000164571296843092,0.0000000335534763340107,0.999835395149681
sample_1122,0.958848445166824,0.0410674803661479,0.0000840744670277067
sample_1123,0.959653823166715,0.0402300823907471,0.000116094442537383
sample_1124,0.00184511696863903,0.000000179148996526209,0.998154703882365
sample_1125,0.0104256459948547,0.000000736835994504299,0.989573617169151
sample_1126,0.000210333120707154,0.999789656943632,0.00000000993566049506451
sample_1127,0.0000841981338502474,0.0000000188577290764953,0.999915783008421
sample_1128,0.000420036505770125,0.999579951754531,0.0000000117396990526967
sample_1129,0.00047224961081327,0.0000000469637554806799,0.999527703425431
sample_1130,0.00951922361419571,0.990480589610176,0.000000186775628632524
sample_1131,0.997149435118051,0.00269650476034505,0.000154060121604177
sample_1132,0.000424238640567106,0.0000000934691047466064,0.999575667890328
sample_1133,0.0000781599016530591,0.0000000180628032354284,0.999921822035544
sample_1134,0.986608531335964,0.0133279177895198,0.0000635508745158649
sample_1135,0.000786751118461786,0.0000000729155179537628,0.99921317596602
sample_1136,0.0378407751456505,0.00000242205099470267,0.962156802803355
sample_1137,0.0492912862099492,0.950705979933081,0.00000273385696964321
sample_1138,0.984372172981646,0.0155724390063236,0.000055388012030293
sample_1139,0.997836371859663,0.00195624286827993,0.000207385272057161
sample_1140,0.996000401890573,0.000599884822380759,0.00339971328704601
sample_1141,0.00135185641560758,0.000000260486899808096,0.998647883097492
sample_1142,0.11168285675629,0.888312037040832,0.00000510620287810174
sample_1143,0.00014166181387247,0.0000000202907017490588,0.999858317895426
sample_1144,0.000226448136793808,0.999773542923591,0.00000000893961561234497
sample_1145,0.0000809589720415777,0.0000000252745417034148,0.999919015753417
sample_1146,0.99730768390131,0.000290268624829717,0.00240204747385996
sample_1147,0.000113692702656744,0.0000000180676419021837,0.999886289229701
sample_1148,0.00359826195975667,0.000000485621338713835,0.996401252418905
sample_1149,0.000286417794745039,0.0000000817614904577195,0.999713500443765
sample_1150,0.00299472587034268,0.000000613595605712681,0.997004660534052
sample_1151,0.990950360094979,0.00105058565220908,0.00799905425281162
sample_1152,0.981101763047767,0.000152158777707143,0.0187460781745258
sample_1153,0.871973419936183,0.127986624714187,0.0000399553496298769
sample_1154,0.991223205198769,0.00717156503382174,0.00160522976740932
sample_1155,0.0000790013389707081,0.0000000179854879146313,0.999920980675541
sample_1156,0.0000916657819495746,0.0000000287731033889269,0.999908305444947
sample_1157,0.0000745140974702984,0.0000000194057225406297,0.999925466496807
sample_1158,0.876878282774748,0.123097233341411,0.0000244838838417408
sample_1159,0.102731143083448,0.897267182411813,0.00000167450473889393
sample_1160,0.983112558320402,0.0168204188492023,0.0000670228303957461
sample_1161,0.153282211221493,0.846698054824959,0.0000197339535482054
sample_1162,0.000164744573206588,0.0000000240417343796354,0.999835231385059
sample_1163,0.00367663983969846,0.996323181093657,0.000000179066644190669
sample_1164,0.00132310607576705,0.000000116695117931219,0.998676777229115
sample_1165,0.000202120656076632,0.999797870697722,0.00000000864620172406279
sample_1166,0.625360211317354,0.0000648483472949394,0.374574940335351
sample_1167,0.0000788257260276269,0.0000000177450365633546,0.999921156528936
sample_1168,0.060676177800775,0.00000863627870198964,0.939315185920523
sample_1169,0.987296767621894,0.000281207862117415,0.0124220245159879
sample_1170,0.000376268706299227,0.0000000393493050191031,0.999623691944396
sample_1171,0.0109620206095428,0.989037796899556,0.000000182490901015345
sample_1172,0.000729062209165612,0.000000212407348085603,0.999270725383486
sample_1173,0.000247759658318414,0.99975223014436,0.0000000101973219652976
sample_1174,0.0155188450105299,0.984480850115028,0.000000304874442653046
sample_1175,0.000334527256741822,0.000000108373115625966,0.999665364370143
sample_1176,0.00206669104650475,0.997933234893213,0.0000000740602823699538
sample_1177,0.271708086201824,0.72828702066076,0.00000489313741556411
sample_1178,0.0727019626960861,0.92729685002945,0.00000118727446382262
sample_1179,0.00255967802502905,0.000000229479490794416,0.99744009249548
sample_1180,0.0157046648228694,0.984294872409801,0.000000462767330006541
sample_1181,0.000669864532517944,0.000000119638099364231,0.999330015829383
sample_1182,0.000247485799220447,0.999752502825656,0.0000000113751234021436
sample_1183,0.997871549043565,0.0006567512662073,0.00147169969022745
sample_1184,0.0000788987094904579,0.0000000225546061138315,0.999921078735903
sample_1185,0.000242988956476102,0.999757001952444,0.00000000909108002214803
sample_1186,0.000101216371855678,0.0000000381973489516133,0.999898745430795
sample_1187,0.996289449905972,0.00345703099091337,0.00025351910311446
sample_1188,0.00778646069156819,0.99221327139518,0.000000267913251277525
sample_1189,0.156107881630598,0.843889233957453,0.00000288441194882836
sample_1190,0.000354841569011557,0.999645146337721,0.0000000120932673543727
sample_1191,0.00120836461684231,0.000000332953423267473,0.998791302429734
sample_1192,0.988573657029551,0.00081886197814234,0.0106074809923071
sample_1193,0.000104002674966496,0.000000031103250155588,0.999895966221783
sample_1194,0.0042564736729575,0.995743436383759,0.0000000899432831163525
sample_1195,0.0759297154676483,0.0000110786238943498,0.924059205908457
sample_1196,0.000206093707916974,0.999793898332755,0.00000000795932798872849
sample_1197,0.997145516971122,0.00267688701354285,0.000177596015334911
sample_1198,0.000213950280952169,0.999786037293425,0.00000001242562246941
sample_1199,0.957988206186692,0.00013740087951911,0.0418743929337891
sample_1200,0.0226207696831856,0.977378089263533,0.00000114105328143486
sample_1201,0.849745631502215,0.000369864338141164,0.149884504159644
sample_1202,0.115356024329401,0.00000877676760923195,0.88463519890299
sample_1203,0.988636615119971,0.000599552417792667,0.0107638324622361
sample_1204,0.00014967848481815,0.0000000540034512076503,0.999850267511731
sample_1205,0.712935428510444,0.0000635611439540568,0.287001010345602
sample_1206,0.132195332476795,0.867800587613553,0.00000407990965172908
sample_1207,0.996859848789576,0.000993602690573282,0.00214654851985086
sample_1208,0.000454219142556754,0.999545760901578,0.0000000199558648878142
sample_1209,0.000291051351435039,0.999708934477655,0.0000000141709098930532
sample_1210,0.000255965733281884,0.999744025404586,0.00000000886213172515142
sample_1211,0.998634389101141,0.000974628299534716,0.00039098259932444
sample_1212,0.993663680281735,0.00624881212014124,0.0000875075981234084
sample_1213,0.000581482731593636,0.0000000566560340491106,0.999418460612372
sample_1214,0.324028487205742,0.0000243235361765673,0.675947189258082
sample_1215,0.849559423441027,0.150275958212132,0.000164618346840483
sample_1216,0.00253483880334045,0.997465110867348,0.0000000503293112202952
sample_1217,0.00042985361773604,0.0000000696840785125113,0.999570076698186
sample_1218,0.00236346353736991,0.9976363608663,0.000000175596330138329
sample_1219,0.000367087591439078,0.999632902112465,0.0000000102960955234108
sample_1220,0.962886549789568,0.0370504434676404,0.0000630067427919935
sample_1221,0.000293370468779602,0.999706618299457,0.0000000112317636543509
sample_1222,0.997089652111205,0.00178503741873131,0.00112531047006391
sample_1223,0.0254650569698472,0.00000263802963742414,0.974532305000515
sample_1224,0.939228699233106,0.0000875975471310148,0.0606837032197629
sample_1225,0.991910847755316,0.000439952366688659,0.00764919987799521
sample_1226,0.00305062060213182,0.000000558970134301916,0.996948820427734
sample_1227,0.000294083561257408,0.999705901890093,0.0000000145486491949574
sample_1228,0.0000806262418101596,0.000000016876963295043,0.999919356881227
sample_1229,0.961183668498973,0.0387514568998798,0.0000648746011466878
sample_1230,0.99864699405753,0.000551777898332719,0.000801228044137153
sample_1231,0.992000750164195,0.00791371959357858,0.0000855302422260399
sample_1232,0.00609462811608335,0.00000110372554155586,0.993904268158375
sample_1233,0.993793974932374,0.00040375156178212,0.00580227350584419
sample_1234,0.157228983270797,0.842766856621844,0.00000416010735893521
sample_1235,0.709409597403163,0.000512565925838868,0.290077836670998
sample_1236,0.0140655455075903,0.98593420684489,0.000000247647519774997
sample_1237,0.000187171527279186,0.999812820307017,0.00000000816570399214014
sample_1238,0.000186525331266254,0.0000000445869552813369,0.999813430081779
sample_1239,0.936615498307417,0.0000962141062454602,0.0632882875863371
sample_1240,0.000292818935264779,0.0000000635675280215012,0.999707117497207
sample_1241,0.000176538712069084,0.999823452440522,0.00000000884740856413277
sample_1242,0.000219348078427566,0.0000000457803948994835,0.999780606141178
sample_1243,0.936726843943975,0.000277367101923268,0.0629957889541022
sample_1244,0.138026292476173,0.0000344312496870245,0.86193927627414
sample_1245,0.031579541673418,0.00000263018053081579,0.968417828146051
sample_1246,0.752311381012828,0.247662536681957,0.0000260823052150541
sample_1247,0.937749115510879,0.0000869639965648187,0.062163920492556
sample_1248,0.00120399377599991,0.000000104260882256222,0.998795901963118
sample_1249,0.000120261763225179,0.0000000195556425092506,0.999879718681132
sample_1250,0.000409961453180021,0.0000000454983350449371,0.999589993048485
sample_1251,0.000123615835019168,0.0000000240579241134647,0.999876360107057
sample_1252,0.000243256638402805,0.0000000284799194292637,0.999756714881678
sample_1253,0.989314938234574,0.0106170214650966,0.0000680403003292341
sample_1254,0.000530913938213094,0.99946907135783,0.000000014703956540259
sample_1255,0.000675730477540622,0.0000000648140095241623,0.99932420470845
sample_1256,0.000110432339416263,0.0000000306448469119474,0.999889537015737
sample_1257,0.000911347748771662,0.999088599117386,0.0000000531338425043018
sample_1258,0.0307142015096239,0.969283877100551,0.00000192138982486959
sample_1259,0.168345117667878,0.831651181279635,0.00000370105248786664
sample_1260,0.000211796800844552,0.999788195008164,0.00000000819099163735774
sample_1261,0.000160856940496017,0.0000000216349244162312,0.99983912142458
sample_1262,0.000361041697059487,0.0000000431166487539762,0.999638915186292
sample_1263,0.000147398513831272,0.0000000204920314979376,0.999852580994137
sample_1264,0.00410818000690751,0.995891708382449,0.000000111610643631837
sample_1265,0.00525003455820336,0.994749873904688,0.0000000915371085913954
sample_1266,0.00181091344999999,0.000000160339365307296,0.998188926210635
sample_1267,0.0216329372178281,0.00000136883832866541,0.978365693943843
sample_1268,0.992364372811456,0.0075393983826435,0.0000962288059000319
sample_1269,0.00245592581413585,0.000000203531406486921,0.997543870654458
sample_1270,0.00666195076969868,0.993337927357388,0.000000121872913551228
sample_1271,0.671632968443119,0.000464710387369397,0.327902321169512
sample_1272,0.000155514165075211,0.000000022157282724692,0.999844463677642
sample_1273,0.000689982113651404,0.00000022056528467474,0.999309797321064
sample_1274,0.858639459398454,0.141184520052323,0.000176020549222651
sample_1275,0.982221551677809,0.000369531760003284,0.0174089165621878
sample_1276,0.000213084785585567,0.999786907166267,0.00000000804814755739968
sample_1277,0.000251156096584751,0.0000000400519986441066,0.999748803851416
sample_1278,0.00241843490643091,0.997581498698816,0.0000000663947529746411
sample_1279,0.00621547525100789,0.000000747314368416448,0.993783777434624
sample_1280,0.00332043214031545,0.996679355370041,0.000000212489643522388
sample_1281,0.908665567694913,0.0913080186721515,0.0000264136329355231
sample_1282,0.00026541130999573,0.999734576517879,0.0000000121721254807022
sample_1283,0.000354696285956184,0.0000000803789446098427,0.999645223335099
sample_1284,0.734671315513962,0.0000519107146866778,0.265276773771351
sample_1285,0.00502146079279133,0.000000710261854379546,0.994977828945354
sample_1286,0.000176094989717214,0.999823895079174,0.00000000993110843222566
sample_1287,0.0115159645574525,0.988483630738791,0.000000404703756378185
sample_1288,0.0216688657790836,0.978330789223781,0.000000344997134794801
sample_1289,0.000264746146264207,0.0000000350242518561534,0.999735218829484
sample_1290,0.599908472334595,0.400050988586826,0.0000405390785789751
sample_1291,0.998246986302089,0.0013137551992077,0.00043925849870325
sample_1292,0.000983597172112889,0.000000205607885791088,0.999016197220001
sample_1293,0.989490753421817,0.000348593059662437,0.0101606535185207
sample_1294,0.00108682697156596,0.998913150028895,0.0000000229995390223084
sample_1295,0.993783558155562,0.00585089718270686,0.000365544661731187
sample_1296,0.0244841130722873,0.975515476163525,0.000000410764187754021
sample_1297,0.00033274117329489,0.999667245042896,0.0000000137838090327372
sample_1298,0.00077284135077371,0.0000000698076724257134,0.999227088841554
sample_1299,0.0241772880709845,0.975821953543501,0.000000758385514823394
sample_1300,0.0063527011303508,0.000000764481106876789,0.993646534388542
sample_1301,0.0158257026403452,0.00000274487991669406,0.984171552479738
sample_1302,0.821813923807978,0.178158730188274,0.0000273460037479647
sample_1303,0.00052205803086558,0.999477916129705,0.0000000258394290374925
sample_1304,0.00131816739888451,0.998681796725914,0.0000000358752014320772
sample_1305,0.0015935782608317,0.998406389735328,0.0000000320038404033432
